round,stage,category,seconds,status,path,sha256
1,caption_anchor_reconstruction,collections,200.07943070493639,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_001/collections/round_001_caption_anchor_reconstruction.stage.json,99a0845e22ae1b7f59a378c479e5b26d47c5759f0f12734ec09638053e39a0a4
1,caption_audio_quality,collections,73.93960910104215,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_001/collections/round_001_caption_audio_quality.stage.json,7958cfa34359665378ec139612a57fb7063592880def31b207cf40d55f9f660a
1,caption_caption_reconstruction,collections,229.11052000522614,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_001/collections/round_001_caption_caption_reconstruction.stage.json,29e2910ca82b0901b9ece3008d346edb34aa2f531e208d31fc843b5ff86e2c2e
1,caption_tts_rollout,collections,5285.18713580817,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_001/collections/round_001_caption_tts_rollout.stage.json,a2fcdf26df7a79cc815700b4d117f1176ed348cb74075785f52c528fd4589438
1,sftcal_caption_anchor,sft_calibration,158.15735888667405,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_001/sft_calibration/round_001_sftcal_caption_anchor.stage.json,3a1e707c1b07ba0a5de2f71a1544f2d76cb08f5b5adf266b747fdc9a7073edc3
1,sftcal_caption_current,sft_calibration,186.4951935298741,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_001/sft_calibration/round_001_sftcal_caption_current.stage.json,9fe5212eda41673eeee0e804878a2e5289b471fcfe53bcf7d5f99aba8ad8b6ea
1,sftcal_tts_anchor,sft_calibration,91.64165588654578,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_001/sft_calibration/round_001_sftcal_tts_anchor.stage.json,c4550ac094eb63bc6a34d687d0064ce3a35e99c16f0d0596985f880bb48696ba
1,sftcal_tts_current,sft_calibration,113.93649271316826,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_001/sft_calibration/round_001_sftcal_tts_current.stage.json,dc0dface46e1775864f7981c4722877e56e92ba28ce303c5c2347c66079ddeb7
1,caption_grpo,training,2416.0627171117812,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_001/training/round_001_caption_grpo.stage.json,4b25ef24a25aef623d78f10633e145a563f52b52e9de9675425fa5aa60a0a3b2
1,caption_sft,training,170.58844787627459,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_001/training/round_001_caption_sft.stage.json,1aea7dac10859f9904af6028182f26a383cb6ac3e37828e34f41e81029a5dcf4
1,tts_grpo,training,4196.8116113469005,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_001/training/round_001_tts_grpo.stage.json,fd0cf49818770d50269092da10cca0750687fed21418c33687b4a3ba45de2907
1,tts_sft,training,193.98996555246413,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_001/training/round_001_tts_sft.stage.json,c63e7410576c5334d0cb6b21ff3a64befeaccd82271b6e4b23b05173f8826ff9
1,caption_reload,verification,86.05859245546162,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_001/verification/round_001_caption_reload.stage.json,a4facbfdd85e0e7ce90509d79d96b9f39d4cbedbd465db8b42a778e88dedbe43
1,tts_reload,verification,51.910302767530084,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_001/verification/round_001_tts_reload.stage.json,2a745256168e99e8a0b8ae2fc0058dd2dd4c167041e874010d6f8f529871dfa3
2,audio_caption_quality,collections,64.70662054419518,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_002/collections/round_002_audio_caption_quality.stage.json,3145d6835d8243b127e712e4b3d5f6636a1c3e657bcd5c9a3e741208bc7e8831
2,audio_caption_rollout,collections,2262.370061542839,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_002/collections/round_002_audio_caption_rollout.stage.json,fdb674bd7fe1d241bdcd71b83a0ccb5680960037aa1f539a871d8612d8cf3047
2,audio_tts_anchor_reconstruction,collections,96.32774155028164,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_002/collections/round_002_audio_tts_anchor_reconstruction.stage.json,60f5d523b9d8b5664d24538933ab0f4cb944b28471b74a856119de2b7b9baae6
2,audio_tts_reconstruction,collections,114.33429664745927,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_002/collections/round_002_audio_tts_reconstruction.stage.json,66818a6ecadcb295284e8d96141fe4333f7b117bbb2246e1642808dee03c71e4
2,caption_anchor_reconstruction,collections,210.20870729535818,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_002/collections/round_002_caption_anchor_reconstruction.stage.json,d5f2421d23f1d81b2782cae11b9265a3c03005d64c98f5e963e5eda568892b3d
2,caption_audio_quality,collections,77.28280748985708,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_002/collections/round_002_caption_audio_quality.stage.json,877f4142f2cd6546c0160f165b1e2d8e499a0b318f6dee52ad00e58ec9329011
2,caption_caption_reconstruction,collections,225.07639444991946,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_002/collections/round_002_caption_caption_reconstruction.stage.json,f545a9a3dd261ea1988f260f127c9eb15f4e0d646af96e492b18dba811aa8c4a
2,caption_tts_rollout,collections,5773.199259439483,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_002/collections/round_002_caption_tts_rollout.stage.json,af3c7fc7ed7be87fb24239913e1537d4c209a707e250d3e3a6a0fd34dac21ad2
2,sftcal_caption_anchor,sft_calibration,169.48511128127575,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_002/sft_calibration/round_002_sftcal_caption_anchor.stage.json,c5b54faf383b23c05b2abf3749f6d25d88fbd30cfa35dc62fed4f3afd108dfde
2,sftcal_caption_current,sft_calibration,184.45573774911463,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_002/sft_calibration/round_002_sftcal_caption_current.stage.json,de8c5ef57f12a9fd2e6c67773e1e3d2f0a41bfa14004e812f7daa007ba9e7584
2,sftcal_tts_anchor,sft_calibration,186.14725712314248,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_002/sft_calibration/round_002_sftcal_tts_anchor.stage.json,e6f7662c1fc56a725473f2da6662ea4801130d64795e69740d2a1034bdb371de
2,sftcal_tts_current,sft_calibration,196.2868793271482,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_002/sft_calibration/round_002_sftcal_tts_current.stage.json,9fb4847fd1332012089bcb469947974b10692ffb4aaf0e400e522444673474a5
2,caption_grpo,training,2456.7695325855166,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_002/training/round_002_caption_grpo.stage.json,e3d2329c68dc04252f6e318fe7c8e583d3f1499f5e6e2eca52988ff5310cd0f5
2,caption_sft,training,174.74657103605568,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_002/training/round_002_caption_sft.stage.json,a2c13e0dfef2b5c8b819ce708ea9a57e3621bbb73b1898c74cc53c10ff8b0782
2,tts_grpo,training,4152.229365710169,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_002/training/round_002_tts_grpo.stage.json,cd3e0d31894afb7e086cdc4e1e503d2cca8ba24716c186670a88985a940b5775
2,tts_sft,training,99.85280619561672,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_002/training/round_002_tts_sft.stage.json,ea6e9137e020a8da183eaf748dafde36abd31771fc6528fbd2e77844395a5bba
2,caption_reload,verification,85.073933692649,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_002/verification/round_002_caption_reload.stage.json,5acfffde862cd1745ddbf1ffd3e5d1ba1e85888f358b8080345586fc7a87eeba
2,tts_reload,verification,169.52485994435847,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_002/verification/round_002_tts_reload.stage.json,ad338d9d05db40512bcda716d527573f1c61e7f21effa4bc06b84cae0f302a2a
3,audio_caption_quality,collections,52.98189575970173,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_003/collections/round_003_audio_caption_quality.stage.json,f177024d4770ac821dc86ac4e51aee9f1fad0091d0721c3d2cd54354c0c0fad5
3,audio_caption_rollout,collections,2017.2693231105804,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_003/collections/round_003_audio_caption_rollout.stage.json,51c3931f9976b0b0fc4c49336b3a6b39011640721d0897e41ea0bf61a76c0da1
3,audio_tts_anchor_reconstruction,collections,75.1196353007108,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_003/collections/round_003_audio_tts_anchor_reconstruction.stage.json,443942b7d3092e16d8c7e5cfc49f273543a589510ac4e33f11d71b3d1a68dfe4
3,audio_tts_reconstruction,collections,95.90074561536312,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_003/collections/round_003_audio_tts_reconstruction.stage.json,0ea8d3244c66679ae6a34ea106e037d375de5a0c1081bd71a2c58513a1ec57d5
3,caption_anchor_reconstruction,collections,181.02495983615518,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_003/collections/round_003_caption_anchor_reconstruction.stage.json,00d609aa87a800e0ac52219e880eb4d2eb4fa32222d1f37cb07bdf0deec2a3d0
3,caption_audio_quality,collections,69.04915380291641,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_003/collections/round_003_caption_audio_quality.stage.json,969a92be7d24c39a5c7190ab8a5b6ca86b017587d16010263a245de9afda073e
3,caption_caption_reconstruction,collections,212.31353869102895,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_003/collections/round_003_caption_caption_reconstruction.stage.json,b9c92eb398059220452f528a1ec51273280b6567daecc9b705792da5295750fe
3,caption_tts_rollout,collections,4954.858334928751,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_003/collections/round_003_caption_tts_rollout.stage.json,4901871da8cb30cde6df26873924af9b59bd440555bff4f0ce4900994aa0be7d
3,sftcal_caption_anchor,sft_calibration,152.8136517945677,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_003/sft_calibration/round_003_sftcal_caption_anchor.stage.json,879ee9fcf6d9fb9cf1cf97c04e83e9012775f6c073a6459d23ddc98d3b3875bf
3,sftcal_caption_current,sft_calibration,169.19378072023392,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_003/sft_calibration/round_003_sftcal_caption_current.stage.json,3c61bf6fef80050b83fc35224beeb332f3311bc68024606e0511c096d7e51350
3,sftcal_tts_anchor,sft_calibration,81.44167681783438,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_003/sft_calibration/round_003_sftcal_tts_anchor.stage.json,89c1e3eed8c4a5f7b135b179eb3cf2477da29f36fc31bbdfd7a0a09f2b658817
3,sftcal_tts_current,sft_calibration,106.15101058781147,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_003/sft_calibration/round_003_sftcal_tts_current.stage.json,11a9d398963a2b0c547af8decfd2eab5c3aa0bf79888d1fdf2799b0607b2e8af
3,caption_grpo,training,2246.3992091715336,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_003/training/round_003_caption_grpo.stage.json,c1798fc306c367109b7b06273ea1e3948b10ca32810ee918a8d5fa02e8dc679d
3,caption_sft,training,151.63737067207694,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_003/training/round_003_caption_sft.stage.json,0db3d84b0722ace82b6bad0aed2fc32cde594628c4cf235de5534ccdf1f4c75f
3,tts_grpo,training,3865.157844364643,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_003/training/round_003_tts_grpo.stage.json,6ae3f7364924efedd3078c7fdf6963bb883199e27d396ca20e94aa03dfcb63b8
3,tts_sft,training,188.74710034392774,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_003/training/round_003_tts_sft.stage.json,d4ef723ed429ee052f5462de08878b064131b633d92815caf205d8487dcc6bda
3,caption_reload,verification,76.54401617869735,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_003/verification/round_003_caption_reload.stage.json,e2adc0d525330f7b9fbeb3abd30eb52e8afb06b4fe78c345d95ce460d57ecb5c
3,tts_reload,verification,41.61775292083621,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_003/verification/round_003_tts_reload.stage.json,112e0c8b957492f0d6816441c154d207d9d5d72169108ea3acb981de13cd8830
4,audio_caption_quality,collections,53.36196215264499,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_004/collections/round_004_audio_caption_quality.stage.json,c9665ee7ded2d332077d5cc660f58efc4b9f5068833d91528b02e7ba4b9bf836
4,audio_caption_rollout,collections,2010.8438539020717,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_004/collections/round_004_audio_caption_rollout.stage.json,fa768d64053bc034324aa3d4231f4c8bcd78b755cb8401539c77c761c4731dc6
4,audio_tts_anchor_reconstruction,collections,76.17738608829677,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_004/collections/round_004_audio_tts_anchor_reconstruction.stage.json,7cd4cdf3013d27aeb382139cfc7e63c771c8f16fe8d42452db288f0fdf7cd8b8
4,audio_tts_reconstruction,collections,101.832096721977,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_004/collections/round_004_audio_tts_reconstruction.stage.json,cd5d9ebca06a931d4b48dc316efbd57841460d84367415547cffc94f008765d6
4,caption_anchor_reconstruction,collections,182.71574838645756,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_004/collections/round_004_caption_anchor_reconstruction.stage.json,226a5037fc34ef654b3d31a92a5fc8e51d6dbd51a1fd3ddea0ad24686942d494
4,caption_audio_quality,collections,66.26895687170327,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_004/collections/round_004_caption_audio_quality.stage.json,b21e6d32d65625010a59b56dab2fcd2e10a7d9297af1f8e62c4e25151c52a5eb
4,caption_caption_reconstruction,collections,208.09964219108224,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_004/collections/round_004_caption_caption_reconstruction.stage.json,dd90021f66abf00855054dfdbd355dd9fe46a8e0db3fa2ce41599a845b2087c8
4,caption_tts_rollout,collections,4921.890758158639,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_004/collections/round_004_caption_tts_rollout.stage.json,d46686a81f06c1de93f07d967946504663579648e0bac273496e954731377ec6
4,sftcal_caption_anchor,sft_calibration,150.53036819957197,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_004/sft_calibration/round_004_sftcal_caption_anchor.stage.json,a111b3a290b06c02d08449176a997037e4343fc696f93571fe91044b033eaae2
4,sftcal_caption_current,sft_calibration,166.30099583603442,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_004/sft_calibration/round_004_sftcal_caption_current.stage.json,644cd0699054ef976037ec5dc1be2cc10531e15b4ee635e2617fb384f83db24f
4,sftcal_tts_anchor,sft_calibration,79.38612847216427,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_004/sft_calibration/round_004_sftcal_tts_anchor.stage.json,5c9558c1952b1519a168c4b472931a8beba473366f7ecdf75d2ad4a64fd5e34f
4,sftcal_tts_current,sft_calibration,100.64979246258736,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_004/sft_calibration/round_004_sftcal_tts_current.stage.json,eec221e9fa6fabf56d4cbb91070b3f4a7c7bfd3b9d168c409191a522896b196f
4,caption_grpo,training,2296.065090343356,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_004/training/round_004_caption_grpo.stage.json,28bd915149c25a2dc83a35eb53ded0f96ff241fbfebeec1081c70d11b800f8dd
4,caption_sft,training,153.6053662803024,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_004/training/round_004_caption_sft.stage.json,1e6d801890943a1d916f3b832ff6a9287d8fe4f0f6402cca0589bc20a29ff805
4,tts_grpo,training,3788.7570031248033,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_004/training/round_004_tts_grpo.stage.json,dc9423d2341e092e5806898290273024988f317e7fcbe9a0918ee9ca15c54bb8
4,tts_sft,training,96.31408764235675,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_004/training/round_004_tts_sft.stage.json,9fe84f1336ce9fd324d00221dbdb4a913f5419f583cfa5bc265cd991228e1080
4,caption_reload,verification,80.46640778146684,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_004/verification/round_004_caption_reload.stage.json,e6d19340d0cafb5016b68a31a29573b212efc8e121394bd66d6a42e1c0e583ee
4,tts_reload,verification,47.15453170053661,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_004/verification/round_004_tts_reload.stage.json,a99dcfc7b983bf7269933797b3c29cb9096e8f7d3ba444d1e19e689ca48bc701
5,audio_caption_quality,collections,51.64555890113115,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_005/collections/round_005_audio_caption_quality.stage.json,5e1dadff8e28ea4cce26cc5352d87253a7f7027312d822c7fa80f9fd5fd9fa2f
5,audio_caption_rollout,collections,2113.7628772072494,complete,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_005/collections/round_005_audio_caption_rollout.stage.json,951ed6445b51008a773c544e5a4641436642c76bc583e19ae813fea5aa030586
